Store,ScenarioLevel,Year,Month,StandardShippingCost
WEOJI2Y92PAX,Actual,1996,05,7.440
WEOJI2Y92PAX,Actual,1996,06,7.360
WEOJI2Y92PAX,Budget,1996,01,8.400
WEOJI2Y92PAX,Budget,1996,02,7.400
WEOJI2Y92PAX,Budget,1996,03,7.400
WEOJI2Y92PAX,Budget,1996,04,8.400
WEOJI2Y92PAX,Budget,1996,05,9.400
WEOJI2Y92PAX,Budget,1996,06,8.400
WEOJI2Y92PAX,Budget,1996,07,8.400
WEOJI2Y92PAX,Budget,1996,08,9.400
WEOJI2Y92PAX,Budget,1996,09,7.400
WEOJI2Y92PAX,Budget,1996,10,8.400
WEOJI2Y92PAX,Budget,1996,11,8.400
WEOJI2Y92PAX,Budget,1996,12,8.400
RDHSW4FLC6M6,Actual,1995,01,7.520
RDHSW4FLC6M6,Actual,1995,02,8.160
RDHSW4FLC6M6,Actual,1995,03,8.160
RDHSW4FLC6M6,Actual,1995,04,7.520
RDHSW4FLC6M6,Actual,1995,05,8.080
RDHSW4FLC6M6,Actual,1995,06,8.160
RDHSW4FLC6M6,Actual,1995,07,7.680
RDHSW4FLC6M6,Actual,1995,08,7.840
RDHSW4FLC6M6,Actual,1995,09,8.080
RDHSW4FLC6M6,Actual,1995,10,8.320
RDHSW4FLC6M6,Actual,1995,11,8.480
RDHSW4FLC6M6,Actual,1995,12,8.560
RDHSW4FLC6M6,Actual,1996,01,8.560
RDHSW4FLC6M6,Actual,1996,02,7.200
RDHSW4FLC6M6,Actual,1996,03,8.480
RDHSW4FLC6M6,Actual,1996,04,8.240
RDHSW4FLC6M6,Actual,1996,05,8.240
RDHSW4FLC6M6,Actual,1996,06,8.160
RDHSW4FLC6M6,Budget,1996,01,8.400
RDHSW4FLC6M6,Budget,1996,02,8.400
RDHSW4FLC6M6,Budget,1996,03,7.400
RDHSW4FLC6M6,Budget,1996,04,9.400
RDHSW4FLC6M6,Budget,1996,05,8.400
RDHSW4FLC6M6,Budget,1996,06,7.400
RDHSW4FLC6M6,Budget,1996,07,7.400
RDHSW4FLC6M6,Budget,1996,08,7.400
RDHSW4FLC6M6,Budget,1996,09,8.400
RDHSW4FLC6M6,Budget,1996,10,7.400
RDHSW4FLC6M6,Budget,1996,11,8.400
RDHSW4FLC6M6,Budget,1996,12,9.400
OD1BB8JZ78SF,Actual,1995,01,4.650
OD1BB8JZ78SF,Actual,1995,02,4.500
OD1BB8JZ78SF,Actual,1995,03,4.500
OD1BB8JZ78SF,Actual,1995,04,5.050
OD1BB8JZ78SF,Actual,1995,05,4.850
OD1BB8JZ78SF,Actual,1995,06,5.250
OD1BB8JZ78SF,Actual,1995,07,5.300
OD1BB8JZ78SF,Actual,1995,08,5.450
OD1BB8JZ78SF,Actual,1995,09,4.900
OD1BB8JZ78SF,Actual,1995,10,4.750
OD1BB8JZ78SF,Actual,1995,11,4.850
OD1BB8JZ78SF,Actual,1995,12,4.600
OD1BB8JZ78SF,Actual,1996,01,4.800
OD1BB8JZ78SF,Actual,1996,02,5.000
OD1BB8JZ78SF,Actual,1996,03,4.850
OD1BB8JZ78SF,Actual,1996,04,4.500
OD1BB8JZ78SF,Actual,1996,05,5.150
OD1BB8JZ78SF,Actual,1996,06,4.900
OD1BB8JZ78SF,Budget,1996,01,6.250
OD1BB8JZ78SF,Budget,1996,02,6.250
OD1BB8JZ78SF,Budget,1996,03,5.250
OD1BB8JZ78SF,Budget,1996,04,4.250
OD1BB8JZ78SF,Budget,1996,05,4.250
OD1BB8JZ78SF,Budget,1996,06,4.250
OD1BB8JZ78SF,Budget,1996,07,4.250
OD1BB8JZ78SF,Budget,1996,08,6.250
OD1BB8JZ78SF,Budget,1996,09,5.250
OD1BB8JZ78SF,Budget,1996,10,4.250
OD1BB8JZ78SF,Budget,1996,11,4.250
OD1BB8JZ78SF,Budget,1996,12,4.250
T0QWD36Q9TPD,Actual,1995,01,6.600
T0QWD36Q9TPD,Actual,1995,02,6.420
T0QWD36Q9TPD,Actual,1995,03,6.060
T0QWD36Q9TPD,Actual,1995,04,6.360
T0QWD36Q9TPD,Actual,1995,05,6.240
T0QWD36Q9TPD,Actual,1995,06,6.420
T0QWD36Q9TPD,Actual,1995,07,6.060
T0QWD36Q9TPD,Actual,1995,08,6.060
T0QWD36Q9TPD,Actual,1995,09,6.360
T0QWD36Q9TPD,Actual,1995,10,5.640
T0QWD36Q9TPD,Actual,1995,11,6.360
T0QWD36Q9TPD,Actual,1995,12,5.700
T0QWD36Q9TPD,Actual,1996,01,6.240
T0QWD36Q9TPD,Actual,1996,02,5.700
T0QWD36Q9TPD,Actual,1996,03,6.300
T0QWD36Q9TPD,Actual,1996,04,5.580
T0QWD36Q9TPD,Actual,1996,05,5.880
T0QWD36Q9TPD,Actual,1996,06,6.300
T0QWD36Q9TPD,Budget,1996,01,5.300
T0QWD36Q9TPD,Budget,1996,02,7.300
T0QWD36Q9TPD,Budget,1996,03,7.300
T0QWD36Q9TPD,Budget,1996,04,7.300
T0QWD36Q9TPD,Budget,1996,05,6.300
T0QWD36Q9TPD,Budget,1996,06,5.300
T0QWD36Q9TPD,Budget,1996,07,5.300
T0QWD36Q9TPD,Budget,1996,08,6.300
T0QWD36Q9TPD,Budget,1996,09,6.300
T0QWD36Q9TPD,Budget,1996,10,5.300
T0QWD36Q9TPD,Budget,1996,11,5.300
T0QWD36Q9TPD,Budget,1996,12,5.300
ARWLMJQ8QLBJ,Actual,1995,01,6.720
ARWLMJQ8QLBJ,Actual,1995,02,6.510
ARWLMJQ8QLBJ,Actual,1995,03,6.860
ARWLMJQ8QLBJ,Actual,1995,04,6.650
ARWLMJQ8QLBJ,Actual,1995,05,6.580
ARWLMJQ8QLBJ,Actual,1995,06,7.700
ARWLMJQ8QLBJ,Actual,1995,07,7.630
ARWLMJQ8QLBJ,Actual,1995,08,7.630
ARWLMJQ8QLBJ,Actual,1995,09,7.070
ARWLMJQ8QLBJ,Actual,1995,10,7.420
ARWLMJQ8QLBJ,Actual,1995,11,6.650
ARWLMJQ8QLBJ,Actual,1995,12,7.560
ARWLMJQ8QLBJ,Actual,1996,01,6.860
ARWLMJQ8QLBJ,Actual,1996,02,6.370
ARWLMJQ8QLBJ,Actual,1996,03,7.420
ARWLMJQ8QLBJ,Actual,1996,04,6.300
ARWLMJQ8QLBJ,Actual,1996,05,7.700
ARWLMJQ8QLBJ,Actual,1996,06,7.210
ARWLMJQ8QLBJ,Budget,1996,01,8.350
ARWLMJQ8QLBJ,Budget,1996,02,7.350
ARWLMJQ8QLBJ,Budget,1996,03,6.350
ARWLMJQ8QLBJ,Budget,1996,04,8.350
ARWLMJQ8QLBJ,Budget,1996,05,7.350
ARWLMJQ8QLBJ,Budget,1996,06,6.350
ARWLMJQ8QLBJ,Budget,1996,07,7.350
ARWLMJQ8QLBJ,Budget,1996,08,8.350
ARWLMJQ8QLBJ,Budget,1996,09,6.350
ARWLMJQ8QLBJ,Budget,1996,10,6.350
ARWLMJQ8QLBJ,Budget,1996,11,8.350
ARWLMJQ8QLBJ,Budget,1996,12,6.350
OX2RH3SSDNZS,Actual,1995,01,8.640
OX2RH3SSDNZS,Actual,1995,02,8.800
OX2RH3SSDNZS,Actual,1995,03,7.520
OX2RH3SSDNZS,Actual,1995,04,7.360
OX2RH3SSDNZS,Actual,1995,05,8.240
OX2RH3SSDNZS,Actual,1995,06,7.440
OX2RH3SSDNZS,Actual,1995,07,7.360
OX2RH3SSDNZS,Actual,1995,08,8.080
OX2RH3SSDNZS,Actual,1995,09,7.840
OX2RH3SSDNZS,Actual,1995,10,7.200
OX2RH3SSDNZS,Actual,1995,11,8.240
OX2RH3SSDNZS,Actual,1995,12,7.360
OX2RH3SSDNZS,Actual,1996,01,8.480
OX2RH3SSDNZS,Actual,1996,02,7.920
OX2RH3SSDNZS,Actual,1996,03,7.520
OX2RH3SSDNZS,Actual,1996,04,7.280
OX2RH3SSDNZS,Actual,1996,05,8.640
OX2RH3SSDNZS,Actual,1996,06,7.840
OX2RH3SSDNZS,Budget,1996,01,8.400
OX2RH3SSDNZS,Budget,1996,02,7.400
OX2RH3SSDNZS,Budget,1996,03,9.400
OX2RH3SSDNZS,Budget,1996,04,8.400
OX2RH3SSDNZS,Budget,1996,05,8.400
OX2RH3SSDNZS,Budget,1996,06,8.400
OX2RH3SSDNZS,Budget,1996,07,9.400
OX2RH3SSDNZS,Budget,1996,08,7.400
OX2RH3SSDNZS,Budget,1996,09,8.400
OX2RH3SSDNZS,Budget,1996,10,7.400
OX2RH3SSDNZS,Budget,1996,11,8.400
OX2RH3SSDNZS,Budget,1996,12,8.400
NUH0EP4FW1ED,Actual,1995,01,8.320
NUH0EP4FW1ED,Actual,1995,02,8.800
NUH0EP4FW1ED,Actual,1995,03,8.400
NUH0EP4FW1ED,Actual,1995,04,8.160
NUH0EP4FW1ED,Actual,1995,05,8.800
NUH0EP4FW1ED,Actual,1995,06,8.240
NUH0EP4FW1ED,Actual,1995,07,8.240
NUH0EP4FW1ED,Actual,1995,08,7.920
NUH0EP4FW1ED,Actual,1995,09,8.400
NUH0EP4FW1ED,Actual,1995,10,7.600
NUH0EP4FW1ED,Actual,1995,11,8.800
NUH0EP4FW1ED,Actual,1995,12,8.240
NUH0EP4FW1ED,Actual,1996,01,7.440
NUH0EP4FW1ED,Actual,1996,02,8.400
NUH0EP4FW1ED,Actual,1996,03,7.840
NUH0EP4FW1ED,Actual,1996,04,8.720
NUH0EP4FW1ED,Actual,1996,05,8.160
NUH0EP4FW1ED,Actual,1996,06,7.360
NUH0EP4FW1ED,Budget,1996,01,8.400
NUH0EP4FW1ED,Budget,1996,02,7.400
NUH0EP4FW1ED,Budget,1996,03,9.400
NUH0EP4FW1ED,Budget,1996,04,8.400
NUH0EP4FW1ED,Budget,1996,05,7.400
NUH0EP4FW1ED,Budget,1996,06,8.400
NUH0EP4FW1ED,Budget,1996,07,7.400
NUH0EP4FW1ED,Budget,1996,08,9.400
NUH0EP4FW1ED,Budget,1996,09,8.400
NUH0EP4FW1ED,Budget,1996,10,7.400
NUH0EP4FW1ED,Budget,1996,11,7.400
NUH0EP4FW1ED,Budget,1996,12,7.400
OSJOFHMT8TOA,Actual,1995,01,9.100
OSJOFHMT8TOA,Actual,1995,02,9.800
OSJOFHMT8TOA,Actual,1995,03,10.000
OSJOFHMT8TOA,Actual,1995,04,11.000
OSJOFHMT8TOA,Actual,1995,05,9.700
OSJOFHMT8TOA,Actual,1995,06,9.800
OSJOFHMT8TOA,Actual,1995,07,9.600
OSJOFHMT8TOA,Actual,1995,08,10.200
OSJOFHMT8TOA,Actual,1995,09,10.600
OSJOFHMT8TOA,Actual,1995,10,10.500
OSJOFHMT8TOA,Actual,1995,11,9.400
OSJOFHMT8TOA,Actual,1995,12,9.500
OSJOFHMT8TOA,Actual,1996,01,9.100
OSJOFHMT8TOA,Actual,1996,02,10.300
OSJOFHMT8TOA,Actual,1996,03,10.600
OSJOFHMT8TOA,Actual,1996,04,9.300
OSJOFHMT8TOA,Actual,1996,05,10.100
OSJOFHMT8TOA,Actual,1996,06,9.800
OSJOFHMT8TOA,Budget,1996,01,9.500
OSJOFHMT8TOA,Budget,1996,02,11.500
OSJOFHMT8TOA,Budget,1996,03,10.500
OSJOFHMT8TOA,Budget,1996,04,10.500
OSJOFHMT8TOA,Budget,1996,05,9.500
OSJOFHMT8TOA,Budget,1996,06,11.500
OSJOFHMT8TOA,Budget,1996,07,10.500
OSJOFHMT8TOA,Budget,1996,08,9.500
OSJOFHMT8TOA,Budget,1996,09,10.500
OSJOFHMT8TOA,Budget,1996,10,9.500
OSJOFHMT8TOA,Budget,1996,11,9.500
OSJOFHMT8TOA,Budget,1996,12,11.500
ZV7C747UI59P,Actual,1995,01,8.640
ZV7C747UI59P,Actual,1995,02,7.680
ZV7C747UI59P,Actual,1995,03,8.160
ZV7C747UI59P,Actual,1995,04,7.360
ZV7C747UI59P,Actual,1995,05,7.680
ZV7C747UI59P,Actual,1995,06,8.320
ZV7C747UI59P,Actual,1995,07,8.240
ZV7C747UI59P,Actual,1995,08,8.000
ZV7C747UI59P,Actual,1995,09,8.400
ZV7C747UI59P,Actual,1995,10,8.000
ZV7C747UI59P,Actual,1995,11,8.800
ZV7C747UI59P,Actual,1995,12,7.360
ZV7C747UI59P,Actual,1996,01,7.840
ZV7C747UI59P,Actual,1996,02,8.080
ZV7C747UI59P,Actual,1996,03,7.600
ZV7C747UI59P,Actual,1996,04,8.160
ZV7C747UI59P,Actual,1996,05,7.200
ZV7C747UI59P,Actual,1996,06,8.160
ZV7C747UI59P,Budget,1996,01,7.400
ZV7C747UI59P,Budget,1996,02,9.400
ZV7C747UI59P,Budget,1996,03,8.400
ZV7C747UI59P,Budget,1996,04,9.400
ZV7C747UI59P,Budget,1996,05,9.400
ZV7C747UI59P,Budget,1996,06,8.400
ZV7C747UI59P,Budget,1996,07,7.400
ZV7C747UI59P,Budget,1996,08,7.400
ZV7C747UI59P,Budget,1996,09,8.400
ZV7C747UI59P,Budget,1996,10,7.400
ZV7C747UI59P,Budget,1996,11,8.400
ZV7C747UI59P,Budget,1996,12,8.400
LFF4LU3Q39ES,Actual,1995,01,7.280
LFF4LU3Q39ES,Actual,1995,02,6.300
LFF4LU3Q39ES,Actual,1995,03,7.000
LFF4LU3Q39ES,Actual,1995,04,6.300
LFF4LU3Q39ES,Actual,1995,05,7.070
LFF4LU3Q39ES,Actual,1995,06,6.650
LFF4LU3Q39ES,Actual,1995,07,6.300
LFF4LU3Q39ES,Actual,1995,08,6.790
LFF4LU3Q39ES,Actual,1995,09,7.280
LFF4LU3Q39ES,Actual,1995,10,7.560
LFF4LU3Q39ES,Actual,1995,11,7.490
LFF4LU3Q39ES,Actual,1995,12,7.000
LFF4LU3Q39ES,Actual,1996,01,6.440
LFF4LU3Q39ES,Actual,1996,02,7.700
LFF4LU3Q39ES,Actual,1996,03,6.580
LFF4LU3Q39ES,Actual,1996,04,7.490
LFF4LU3Q39ES,Actual,1996,05,6.790
LFF4LU3Q39ES,Actual,1996,06,7.280
LFF4LU3Q39ES,Budget,1996,01,6.350
LFF4LU3Q39ES,Budget,1996,02,6.350
LFF4LU3Q39ES,Budget,1996,03,6.350
LFF4LU3Q39ES,Budget,1996,04,8.350
LFF4LU3Q39ES,Budget,1996,05,8.350
LFF4LU3Q39ES,Budget,1996,06,8.350
LFF4LU3Q39ES,Budget,1996,07,8.350
LFF4LU3Q39ES,Budget,1996,08,8.350
LFF4LU3Q39ES,Budget,1996,09,6.350
LFF4LU3Q39ES,Budget,1996,10,6.350
LFF4LU3Q39ES,Budget,1996,11,6.350
LFF4LU3Q39ES,Budget,1996,12,6.350
MBDVJPW5IRRU,Actual,1995,01,5.400
MBDVJPW5IRRU,Actual,1995,02,5.050
MBDVJPW5IRRU,Actual,1995,03,5.450
MBDVJPW5IRRU,Actual,1995,04,4.900
MBDVJPW5IRRU,Actual,1995,05,4.700
MBDVJPW5IRRU,Actual,1995,06,4.550
MBDVJPW5IRRU,Actual,1995,07,4.700
MBDVJPW5IRRU,Actual,1995,08,5.050
MBDVJPW5IRRU,Actual,1995,09,4.500
MBDVJPW5IRRU,Actual,1995,10,4.500
MBDVJPW5IRRU,Actual,1995,11,4.700
MBDVJPW5IRRU,Actual,1995,12,4.600
MBDVJPW5IRRU,Actual,1996,01,4.650
MBDVJPW5IRRU,Actual,1996,02,4.800
MBDVJPW5IRRU,Actual,1996,03,5.450
MBDVJPW5IRRU,Actual,1996,04,4.850
MBDVJPW5IRRU,Actual,1996,05,5.400
MBDVJPW5IRRU,Actual,1996,06,4.850
MBDVJPW5IRRU,Budget,1996,01,5.250
MBDVJPW5IRRU,Budget,1996,02,6.250
MBDVJPW5IRRU,Budget,1996,03,5.250
MBDVJPW5IRRU,Budget,1996,04,6.250
MBDVJPW5IRRU,Budget,1996,05,6.250
MBDVJPW5IRRU,Budget,1996,06,5.250
MBDVJPW5IRRU,Budget,1996,07,5.250
MBDVJPW5IRRU,Budget,1996,08,5.250
MBDVJPW5IRRU,Budget,1996,09,6.250
MBDVJPW5IRRU,Budget,1996,10,4.250
MBDVJPW5IRRU,Budget,1996,11,4.250
MBDVJPW5IRRU,Budget,1996,12,5.250
AZHJDONUDWD6,Actual,1995,01,4.800
AZHJDONUDWD6,Actual,1995,02,4.750
AZHJDONUDWD6,Actual,1995,03,4.500
AZHJDONUDWD6,Actual,1995,04,5.350
AZHJDONUDWD6,Actual,1995,05,4.600
AZHJDONUDWD6,Actual,1995,06,4.900
AZHJDONUDWD6,Actual,1995,07,4.600
AZHJDONUDWD6,Actual,1995,08,5.250
AZHJDONUDWD6,Actual,1995,09,5.050
AZHJDONUDWD6,Actual,1995,10,4.950
AZHJDONUDWD6,Actual,1995,11,5.050
AZHJDONUDWD6,Actual,1995,12,5.050
AZHJDONUDWD6,Actual,1996,01,4.750
AZHJDONUDWD6,Actual,1996,02,4.800
AZHJDONUDWD6,Actual,1996,03,4.850
AZHJDONUDWD6,Actual,1996,04,5.450
AZHJDONUDWD6,Actual,1996,05,5.450
AZHJDONUDWD6,Actual,1996,06,4.700
AZHJDONUDWD6,Budget,1996,01,6.250
AZHJDONUDWD6,Budget,1996,02,4.250
AZHJDONUDWD6,Budget,1996,03,5.250
AZHJDONUDWD6,Budget,1996,04,5.250
AZHJDONUDWD6,Budget,1996,05,5.250
AZHJDONUDWD6,Budget,1996,06,4.250
AZHJDONUDWD6,Budget,1996,07,4.250
AZHJDONUDWD6,Budget,1996,08,4.250
AZHJDONUDWD6,Budget,1996,09,4.250
AZHJDONUDWD6,Budget,1996,10,6.250
AZHJDONUDWD6,Budget,1996,11,4.250
AZHJDONUDWD6,Budget,1996,12,6.250
DAUVLESPN3F1,Actual,1995,01,5.300
DAUVLESPN3F1,Actual,1995,02,4.800
DAUVLESPN3F1,Actual,1995,03,5.050
DAUVLESPN3F1,Actual,1995,04,5.100
DAUVLESPN3F1,Actual,1995,05,5.150
DAUVLESPN3F1,Actual,1995,06,5.300
DAUVLESPN3F1,Actual,1995,07,5.100
DAUVLESPN3F1,Actual,1995,08,5.350
DAUVLESPN3F1,Actual,1995,09,5.350
DAUVLESPN3F1,Actual,1995,10,4.800
DAUVLESPN3F1,Actual,1995,11,4.950
DAUVLESPN3F1,Actual,1995,12,4.550
DAUVLESPN3F1,Actual,1996,01,4.650
DAUVLESPN3F1,Actual,1996,02,4.650
DAUVLESPN3F1,Actual,1996,03,4.550
DAUVLESPN3F1,Actual,1996,04,5.200
DAUVLESPN3F1,Actual,1996,05,4.950
DAUVLESPN3F1,Actual,1996,06,4.650
DAUVLESPN3F1,Budget,1996,01,5.250
DAUVLESPN3F1,Budget,1996,02,4.250
DAUVLESPN3F1,Budget,1996,03,5.250
DAUVLESPN3F1,Budget,1996,04,4.250
DAUVLESPN3F1,Budget,1996,05,4.250
DAUVLESPN3F1,Budget,1996,06,6.250
DAUVLESPN3F1,Budget,1996,07,5.250
DAUVLESPN3F1,Budget,1996,08,5.250
DAUVLESPN3F1,Budget,1996,09,4.250
DAUVLESPN3F1,Budget,1996,10,6.250
DAUVLESPN3F1,Budget,1996,11,6.250
DAUVLESPN3F1,Budget,1996,12,6.250
P106BIR49TDH,Actual,1995,01,6.600
P106BIR49TDH,Actual,1995,02,6.360
P106BIR49TDH,Actual,1995,03,6.120
P106BIR49TDH,Actual,1995,04,6.600
P106BIR49TDH,Actual,1995,05,5.580
P106BIR49TDH,Actual,1995,06,5.520
P106BIR49TDH,Actual,1995,07,5.760
P106BIR49TDH,Actual,1995,08,5.760
P106BIR49TDH,Actual,1995,09,6.600
P106BIR49TDH,Actual,1995,10,5.460
P106BIR49TDH,Actual,1995,11,6.420
P106BIR49TDH,Actual,1995,12,5.640
P106BIR49TDH,Actual,1996,01,6.360
P106BIR49TDH,Actual,1996,02,5.820
P106BIR49TDH,Actual,1996,03,5.940
P106BIR49TDH,Actual,1996,04,6.180
P106BIR49TDH,Actual,1996,05,6.420
P106BIR49TDH,Actual,1996,06,6.600
P106BIR49TDH,Budget,1996,01,7.300
P106BIR49TDH,Budget,1996,02,5.300
P106BIR49TDH,Budget,1996,03,6.300
P106BIR49TDH,Budget,1996,04,7.300
P106BIR49TDH,Budget,1996,05,7.300
P106BIR49TDH,Budget,1996,06,7.300
P106BIR49TDH,Budget,1996,07,5.300
P106BIR49TDH,Budget,1996,08,6.300
P106BIR49TDH,Budget,1996,09,6.300
P106BIR49TDH,Budget,1996,10,7.300
P106BIR49TDH,Budget,1996,11,5.300
P106BIR49TDH,Budget,1996,12,7.300
T6FK4FJH35BA,Actual,1995,01,9.800
T6FK4FJH35BA,Actual,1995,02,9.900
T6FK4FJH35BA,Actual,1995,03,9.200
T6FK4FJH35BA,Actual,1995,04,9.600
T6FK4FJH35BA,Actual,1995,05,9.600
T6FK4FJH35BA,Actual,1995,06,9.200
T6FK4FJH35BA,Actual,1995,07,10.500
T6FK4FJH35BA,Actual,1995,08,10.500
T6FK4FJH35BA,Actual,1995,09,10.000
T6FK4FJH35BA,Actual,1995,10,9.000
T6FK4FJH35BA,Actual,1995,11,9.600
T6FK4FJH35BA,Actual,1995,12,9.000
T6FK4FJH35BA,Actual,1996,01,9.400
T6FK4FJH35BA,Actual,1996,02,10.600
T6FK4FJH35BA,Actual,1996,03,10.200
T6FK4FJH35BA,Actual,1996,04,10.400
T6FK4FJH35BA,Actual,1996,05,9.900
T6FK4FJH35BA,Actual,1996,06,9.800
T6FK4FJH35BA,Budget,1996,01,10.500
T6FK4FJH35BA,Budget,1996,02,11.500
T6FK4FJH35BA,Budget,1996,03,9.500
T6FK4FJH35BA,Budget,1996,04,9.500
T6FK4FJH35BA,Budget,1996,05,11.500
T6FK4FJH35BA,Budget,1996,06,9.500
T6FK4FJH35BA,Budget,1996,07,9.500
T6FK4FJH35BA,Budget,1996,08,10.500
T6FK4FJH35BA,Budget,1996,09,10.500
T6FK4FJH35BA,Budget,1996,10,11.500
T6FK4FJH35BA,Budget,1996,11,10.500
T6FK4FJH35BA,Budget,1996,12,10.500
M6ZXJX3VPSH5,Actual,1995,01,10.400
M6ZXJX3VPSH5,Actual,1995,02,10.700
M6ZXJX3VPSH5,Actual,1995,03,9.500
M6ZXJX3VPSH5,Actual,1995,04,11.000
M6ZXJX3VPSH5,Actual,1995,05,9.400
M6ZXJX3VPSH5,Actual,1995,06,9.000
M6ZXJX3VPSH5,Actual,1995,07,9.900
M6ZXJX3VPSH5,Actual,1995,08,9.100
M6ZXJX3VPSH5,Actual,1995,09,10.600
M6ZXJX3VPSH5,Actual,1995,10,10.700
M6ZXJX3VPSH5,Actual,1995,11,10.600
M6ZXJX3VPSH5,Actual,1995,12,9.000
M6ZXJX3VPSH5,Actual,1996,01,9.300
M6ZXJX3VPSH5,Actual,1996,02,9.000
M6ZXJX3VPSH5,Actual,1996,03,9.300
M6ZXJX3VPSH5,Actual,1996,04,9.300
M6ZXJX3VPSH5,Actual,1996,05,10.700
M6ZXJX3VPSH5,Actual,1996,06,9.900
M6ZXJX3VPSH5,Budget,1996,01,10.500
M6ZXJX3VPSH5,Budget,1996,02,10.500
M6ZXJX3VPSH5,Budget,1996,03,9.500
M6ZXJX3VPSH5,Budget,1996,04,11.500
M6ZXJX3VPSH5,Budget,1996,05,10.500
M6ZXJX3VPSH5,Budget,1996,06,11.500
M6ZXJX3VPSH5,Budget,1996,07,9.500
M6ZXJX3VPSH5,Budget,1996,08,11.500
M6ZXJX3VPSH5,Budget,1996,09,10.500
M6ZXJX3VPSH5,Budget,1996,10,10.500
M6ZXJX3VPSH5,Budget,1996,11,10.500
M6ZXJX3VPSH5,Budget,1996,12,11.500
X0GEP2U8XBJZ,Actual,1995,01,5.300
X0GEP2U8XBJZ,Actual,1995,02,5.500
X0GEP2U8XBJZ,Actual,1995,03,5.000
X0GEP2U8XBJZ,Actual,1995,04,5.150
X0GEP2U8XBJZ,Actual,1995,05,4.550
X0GEP2U8XBJZ,Actual,1995,06,4.900
X0GEP2U8XBJZ,Actual,1995,07,4.950
X0GEP2U8XBJZ,Actual,1995,08,4.500
X0GEP2U8XBJZ,Actual,1995,09,4.900
X0GEP2U8XBJZ,Actual,1995,10,4.700
X0GEP2U8XBJZ,Actual,1995,11,5.350
X0GEP2U8XBJZ,Actual,1995,12,4.750
X0GEP2U8XBJZ,Actual,1996,01,5.400
X0GEP2U8XBJZ,Actual,1996,02,4.800
X0GEP2U8XBJZ,Actual,1996,03,5.100
X0GEP2U8XBJZ,Actual,1996,04,5.500
X0GEP2U8XBJZ,Actual,1996,05,5.300
X0GEP2U8XBJZ,Actual,1996,06,5.000
X0GEP2U8XBJZ,Budget,1996,01,4.250
X0GEP2U8XBJZ,Budget,1996,02,4.250
X0GEP2U8XBJZ,Budget,1996,03,5.250
X0GEP2U8XBJZ,Budget,1996,04,6.250
X0GEP2U8XBJZ,Budget,1996,05,6.250
X0GEP2U8XBJZ,Budget,1996,06,4.250
X0GEP2U8XBJZ,Budget,1996,07,5.250
X0GEP2U8XBJZ,Budget,1996,08,6.250
X0GEP2U8XBJZ,Budget,1996,09,4.250
X0GEP2U8XBJZ,Budget,1996,10,4.250
X0GEP2U8XBJZ,Budget,1996,11,4.250
X0GEP2U8XBJZ,Budget,1996,12,6.250
OZB7XIVOH2TB,Actual,1995,01,4.950
OZB7XIVOH2TB,Actual,1995,02,5.300
OZB7XIVOH2TB,Actual,1995,03,5.450
OZB7XIVOH2TB,Actual,1995,04,5.500
OZB7XIVOH2TB,Actual,1995,05,4.800
OZB7XIVOH2TB,Actual,1995,06,5.150
OZB7XIVOH2TB,Actual,1995,07,5.000
OZB7XIVOH2TB,Actual,1995,08,5.100
OZB7XIVOH2TB,Actual,1995,09,5.400
OZB7XIVOH2TB,Actual,1995,10,5.150
OZB7XIVOH2TB,Actual,1995,11,5.100
OZB7XIVOH2TB,Actual,1995,12,4.600
OZB7XIVOH2TB,Actual,1996,01,4.850
OZB7XIVOH2TB,Actual,1996,02,4.700
OZB7XIVOH2TB,Actual,1996,03,5.500
OZB7XIVOH2TB,Actual,1996,04,5.200
OZB7XIVOH2TB,Actual,1996,05,4.900
OZB7XIVOH2TB,Actual,1996,06,4.650
OZB7XIVOH2TB,Budget,1996,01,4.250
OZB7XIVOH2TB,Budget,1996,02,5.250
OZB7XIVOH2TB,Budget,1996,03,5.250
OZB7XIVOH2TB,Budget,1996,04,5.250
OZB7XIVOH2TB,Budget,1996,05,5.250
OZB7XIVOH2TB,Budget,1996,06,4.250
OZB7XIVOH2TB,Budget,1996,07,4.250
OZB7XIVOH2TB,Budget,1996,08,4.250
OZB7XIVOH2TB,Budget,1996,09,4.250
OZB7XIVOH2TB,Budget,1996,10,4.250
OZB7XIVOH2TB,Budget,1996,11,4.250
OZB7XIVOH2TB,Budget,1996,12,4.250
F853F44DICQS,Actual,1995,01,7.600
F853F44DICQS,Actual,1995,02,8.080
F853F44DICQS,Actual,1995,03,8.160
F853F44DICQS,Actual,1995,04,7.520
F853F44DICQS,Actual,1995,05,7.680
F853F44DICQS,Actual,1995,06,8.160
F853F44DICQS,Actual,1995,07,7.520
F853F44DICQS,Actual,1995,08,8.240
F853F44DICQS,Actual,1995,09,8.640
F853F44DICQS,Actual,1995,10,7.920
F853F44DICQS,Actual,1995,11,7.680
F853F44DICQS,Actual,1995,12,7.840
F853F44DICQS,Actual,1996,01,8.080
F853F44DICQS,Actual,1996,02,7.760
F853F44DICQS,Actual,1996,03,8.320
F853F44DICQS,Actual,1996,04,7.200
F853F44DICQS,Actual,1996,05,7.520
F853F44DICQS,Actual,1996,06,7.760
F853F44DICQS,Budget,1996,01,8.400
F853F44DICQS,Budget,1996,02,8.400
F853F44DICQS,Budget,1996,03,8.400
