Store,Code,Inv9501,Inv9502,Inv9503,Inv9504,Inv9505,Inv9506,Inv9507,Inv9508,Inv9509,Inv9510,Inv9511,Inv9512,Inv9601,Inv9602,Inv9603,Inv9604,Inv9605
OWVAO1E5SMS9,KWMOF3C7IKLH,6,6,3,1,2,1,3,1,1,1,2,2,3,2,2,1,2
OWVAO1E5SMS9,QENI3MKC9VKP,6,5,5,20,20,20,10,4,4,6,4,5,10,5,6,10,10
OWVAO1E5SMS9,ZRXZ4DLC2C48,4,8,24,12,12,12,12,8,4,4,24,4,6,12,12,4,6
OWVAO1E5SMS9,AJ2L9DPOBRLI,3,1,6,6,6,6,2,1,3,1,3,3,1,1,1,6,3
OWVAO1E5SMS9,E5S4DYL98YPM,6,1,2,1,1,1,6,2,1,1,6,1,3,1,6,1,2
OWVAO1E5SMS9,D7EXJYMNCENP,15,7,3,5,15,3,5,3,15,5,7,5,5,3,3,3,7
OWVAO1E5SMS9,X8BJQT3YEP6P,3,1,2,1,1,1,6,1,6,3,1,3,1,2,1,6,3
OWVAO1E5SMS9,KM9QO1EYRQJ1,12,6,6,3,3,12,6,12,12,4,4,6,2,6,2,12,12
OWVAO1E5SMS9,BSZ8SLOEPBU7,9,9,4,1,4,9,3,3,1,4,4,9,2,4,1,1,1
I13WDITQN50X,MV7APCMDZVAW,1,1,6,3,3,3,6,6,1,1,1,1,6,6,1,3,3
I13WDITQN50X,TJMO6ASQZ9Y0,17,5,3,4,17,17,3,3,17,4,17,8,8,5,4,5,5
I13WDITQN50X,JH4R6VAV57LG,5,1,1,1,2,1,1,2,1,1,5,1,2,5,1,1,1
I13WDITQN50X,BZKM85F0BZGG,3,17,5,5,17,17,5,8,3,4,4,4,5,4,5,17,8
I13WDITQN50X,W7Z4ZUBAZS18,3,4,4,12,3,2,3,2,3,2,4,12,4,4,3,3,6
I13WDITQN50X,XBL70APK96IT,4,3,1,2,3,2,2,9,1,4,3,3,9,2,3,1,3
I13WDITQN50X,BNLGU20SFE4R,3,3,3,3,7,15,5,15,5,3,3,3,3,3,5,7,7
I13WDITQN50X,BT9F82RRY2J7,1,1,1,1,1,1,2,1,1,5,5,2,1,1,1,5,1
I13WDITQN50X,HL50IATI0C3O,3,1,1,3,1,2,7,7,7,2,2,3,1,7,1,2,2
I13WDITQN50X,P1PZAUZLGV06,2,1,3,7,1,1,1,3,3,1,1,7,1,2,2,1,3
I13WDITQN50X,TEPHWIY04DI5,18,6,18,3,4,3,3,6,9,9,3,4,6,4,6,18,6
I13WDITQN50X,Q86B0T8BQZ79,3,5,3,5,2,2,11,3,5,5,5,3,2,2,3,3,5
I13WDITQN50X,KGIGE0BO9QUW,2,1,2,2,8,2,2,4,2,4,2,1,2,4,4,4,2
I13WDITQN50X,GZZK0WZWU93D,6,3,6,2,3,1,3,3,1,6,1,3,1,6,1,6,1
I13WDITQN50X,SUM8EPUJWODS,2,4,2,3,2,12,2,4,12,12,3,2,2,4,12,2,12
I13WDITQN50X,YPBMJM1YFC08,2,5,2,2,3,3,10,3,5,5,5,10,2,5,2,3,5
I13WDITQN50X,M7QLQK46MLV4,2,2,3,2,3,1,4,4,9,1,1,2,1,3,9,4,4
I13WDITQN50X,LD5XNFJNSO36,3,3,2,2,5,2,5,3,2,2,2,2,2,2,2,2,2
I13WDITQN50X,S4DYZY35MQM7,8,3,16,4,8,8,16,5,8,4,8,4,4,5,3,8,8
I13WDITQN50X,JU8574G3BO3V,3,4,4,9,9,3,1,3,1,1,2,1,3,4,4,3,9
I13WDITQN50X,JN32O2C73CJI,4,3,3,5,17,17,17,5,3,4,4,3,17,5,17,4,4
I13WDITQN50X,YGO1I3SH9HRP,2,2,3,11,11,2,3,3,11,11,11,2,3,5,5,11,5
I13WDITQN50X,PERJ2J233JH8,10,6,6,5,4,10,6,6,10,10,10,6,5,6,6,4,4
I13WDITQN50X,RDXM9IIUJ1EG,1,3,1,3,3,0,1,3,1,0,3,0,0,0,0,1,0
I13WDITQN50X,JV2L3JAS049L,5,11,4,5,5,7,7,4,11,11,11,22,11,22,7,22,7
I13WDITQN50X,U6PQ2VLXYIPB,4,5,5,8,4,5,5,4,8,4,5,3,3,4,5,8,5
I13WDITQN50X,VKBKQ198AJ9W,4,4,3,12,4,3,4,4,2,2,4,12,12,6,12,3,4
JJNVCYNPTV6D,T19NYCFJBCXH,2,2,4,13,2,4,4,4,13,6,13,3,6,2,4,13,3
JJNVCYNPTV6D,L9VGJG6QDTEC,0,0,0,4,1,1,2,4,1,4,1,2,1,0,4,0,1
JJNVCYNPTV6D,WSEFAR5ZRNJV,2,1,1,7,7,7,3,2,7,1,3,1,7,1,7,1,3
JJNVCYNPTV6D,MJZ1W08T6X43,1,1,1,1,1,5,1,1,1,2,5,5,1,1,1,1,5
JJNVCYNPTV6D,WQ61M9KLNZHD,3,3,6,3,3,2,3,2,2,6,4,12,3,4,3,6,12
JJNVCYNPTV6D,FYF06E7V9YS7,4,4,18,6,18,6,18,9,18,18,3,4,9,6,4,3,9
JJNVCYNPTV6D,PA1TGURRBVJ6,2,10,3,2,2,3,2,10,2,5,10,2,2,10,2,2,2
JJNVCYNPTV6D,EJXUTUEXZC48,11,2,2,5,3,11,3,2,3,2,5,2,3,5,5,11,2
JJNVCYNPTV6D,POYYESVQDZT1,1,1,3,2,1,2,1,1,1,1,3,1,2,7,1,2,1
JJNVCYNPTV6D,AJNA0GD66FUW,2,2,1,4,1,4,4,4,2,2,2,2,1,1,8,2,8
JJNVCYNPTV6D,ZLBW4QPZ1Q2V,12,2,2,4,3,12,12,2,2,12,12,6,3,3,4,3,4
JJNVCYNPTV6D,ILBM8UZ8OTAZ,4,2,6,2,6,2,4,6,2,6,2,4,12,2,6,6,4
JJNVCYNPTV6D,XM7LHDQ0AHPW,4,14,3,14,14,4,2,7,2,3,14,14,2,7,4,2,4
JJNVCYNPTV6D,FZE1N534TFQM,4,8,4,17,17,8,4,17,8,5,8,5,17,8,5,17,8
JJNVCYNPTV6D,S2331LR5TER1,6,19,6,4,9,3,9,19,6,19,6,9,3,3,19,4,6
JJNVCYNPTV6D,MAMC9FZWCM2W,13,13,2,3,3,2,13,4,4,3,13,6,2,4,3,3,4
JJNVCYNPTV6D,YDQZRKN7YKGZ,7,1,1,7,2,2,3,1,1,3,3,3,2,7,7,1,1
JJNVCYNPTV6D,MAWOXP98JO25,10,4,4,10,10,10,4,10,6,4,10,5,6,20,5,20,10
JJNVCYNPTV6D,JR62I93UFJY1,3,2,14,14,14,3,14,2,3,3,4,2,7,7,2,7,3
JJNVCYNPTV6D,L3NE1XVU48Q8,10,5,2,2,3,5,3,5,5,5,3,2,2,10,5,10,2
JJNVCYNPTV6D,GNAOT7ZVIGKU,2,2,12,4,6,6,3,4,12,3,3,2,2,2,6,2,2
JJNVCYNPTV6D,K58OW5ROG5N9,3,2,14,4,3,2,4,3,4,3,3,14,7,7,14,4,2
JJNVCYNPTV6D,N08FVV1KXBOF,2,8,2,4,2,2,2,2,8,4,1,8,2,4,2,8,2
JJNVCYNPTV6D,SA4XXWNWLUXA,6,4,2,2,13,3,13,4,4,4,4,2,4,13,13,6,13
JJNVCYNPTV6D,CE810UHEAHQM,4,3,13,13,6,3,13,6,6,3,6,4,4,3,4,6,6
JJNVCYNPTV6D,ZJDAMT2DVDFX,12,12,4,6,4,3,2,2,3,6,3,12,2,6,6,2,4
JJNVCYNPTV6D,Z4PCPKA0HK7B,19,3,19,9,4,9,6,19,9,4,3,9,6,9,9,3,19
TQOL46WK6KGL,Q85M47VJ496S,1,1,1,3,1,1,2,7,7,3,1,7,2,1,7,1,1
TQOL46WK6KGL,A2HUYK2LHYC7,1,3,1,1,1,2,1,1,3,3,1,2,6,1,2,3,1
TQOL46WK6KGL,XLTNHR29QHQ9,4,9,1,2,3,3,9,3,3,9,4,4,9,3,2,9,9
TQOL46WK6KGL,FISYSDN5HZ4J,4,0,1,0,0,1,1,4,0,1,1,2,4,1,1,4,1
TQOL46WK6KGL,X9UWN6PT908N,3,13,2,2,2,4,2,6,2,3,4,3,6,3,4,3,13
TQOL46WK6KGL,UHV44WHY3OC1,1,1,1,1,5,1,1,2,1,1,1,1,5,1,2,1,1
TQOL46WK6KGL,WD0AF04N3LFU,5,11,5,3,2,5,2,3,2,3,5,11,5,3,2,11,2
TQOL46WK6KGL,W6U2XTXJDS4Q,3,2,2,11,2,11,3,3,3,2,11,11,3,11,11,2,2
TQOL46WK6KGL,SI7GID6NN182,1,2,1,4,1,3,1,4,2,9,1,3,9,4,4,1,4
TQOL46WK6KGL,BQGM5ES7SF0Y,2,4,3,4,2,6,2,12,3,3,3,12,4,6,2,3,3
TQOL46WK6KGL,U6ET7F5LW855,1,5,5,5,5,5,1,2,1,5,1,5,1,2,1,1,1
TQOL46WK6KGL,E2PZ4NZ5OZ8N,2,1,3,1,2,7,1,2,2,1,1,2,3,2,3,7,1
TQOL46WK6KGL,BZGA835PUVB5,1,1,6,1,6,2,6,1,1,2,1,1,1,1,3,3,6
TQOL46WK6KGL,SBO88I7A6UHS,8,8,16,5,5,8,4,16,4,5,4,4,8,16,4,3,4
TQOL46WK6KGL,JM3P9SMFAYNY,8,4,4,4,17,3,8,4,17,17,4,4,8,5,4,3,4
TQOL46WK6KGL,HU5HJ6LK3EVG,4,4,4,3,2,6,2,2,4,2,3,4,3,6,2,2,12
TQOL46WK6KGL,CCGT2665BCJ4,2,4,1,2,4,2,8,1,2,4,2,1,2,2,2,2,2
TQOL46WK6KGL,WPEUCQB8IQP0,1,6,3,6,1,1,1,1,3,1,3,1,6,3,6,2,6
TQOL46WK6KGL,EYFN8EQ7FGI4,5,2,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1
TQOL46WK6KGL,SUWJWC1DYDRC,7,1,3,3,2,7,2,1,1,7,3,3,1,3,2,7,1
TQOL46WK6KGL,KH9VRBQU4K5E,3,10,3,5,10,2,2,3,3,2,5,2,2,10,10,10,2
TQOL46WK6KGL,E25F2OVX45UO,7,14,14,3,4,4,3,14,14,3,4,4,7,7,4,7,2
TQOL46WK6KGL,YQ24IMQ73X8Z,5,3,3,5,15,7,3,15,7,7,15,5,15,7,15,5,15
TQOL46WK6KGL,QGPXQMOKEN1U,6,1,1,6,2,6,2,1,1,3,1,1,1,1,1,3,1
TQOL46WK6KGL,C5CE9KNWX6ZU,6,3,1,6,6,6,1,6,3,1,3,1,1,6,3,1,1
TQOL46WK6KGL,NMGMQ6BVF175,1,4,8,8,2,4,8,2,2,2,2,8,4,2,2,2,2
TQOL46WK6KGL,Z3JH785MORXK,6,1,2,2,6,2,6,1,1,6,1,2,6,3,2,1,2
Z0TP95618FM7,OGIGWNLDBJ2T,4,4,4,3,8,3,3,17,8,5,3,5,3,3,3,17,17
Z0TP95618FM7,BBIYPCJ2BKJY,7,4,4,7,4,14,3,14,3,2,7,7,3,4,7,7,7
Z0TP95618FM7,H6PEZ8272QEI,1,2,4,2,2,4,4,0,4,0,0,1,1,2,1,1,4
Z0TP95618FM7,GMRDLDIWXT2A,0,1,2,4,2,1,2,1,2,0,1,2,2,4,0,0,1
Z0TP95618FM7,OANPQE6VO53W,3,7,5,15,3,5,15,5,7,5,7,7,3,5,3,15,3
Z0TP95618FM7,WDJPS67YPSDC,1,1,5,2,2,1,1,1,5,1,1,2,5,1,1,1,5
Z0TP95618FM7,LOH75IZGKGNJ,2,1,1,1,1,5,1,2,1,1,1,1,1,1,1,5,2
Z0TP95618FM7,ER1EIVE605Q0,1,4,2,1,2,4,4,4,4,2,2,8,1,2,1,4,2
Z0TP95618FM7,OE11D5FAQJJZ,6,6,4,3,13,4,13,3,13,2,13,2,2,3,13,2,2
Z0TP95618FM7,EZYEUJEBB4YB,6,3,1,1,6,2,3,3,3,3,1,2,6,6,6,3,1
Z0TP95618FM7,GYUH4GAXKYGH,9,9,1,2,9,2,2,1,4,1,2,2,1,9,2,2,4
Z0TP95618FM7,F83L4C813JZT,5,5,4,17,8,17,17,17,5,17,3,5,5,8,5,8,5
Z0TP95618FM7,THON8F1MVI74,5,10,2,10,5,2,2,10,5,10,10,10,2,5,10,10,10
Z0TP95618FM7,ET6V9EDZBLN2,2,10,3,3,5,5,3,2,2,2,2,5,10,10,5,2,2
Z0TP95618FM7,HWJWRS5HKYAG,2,9,4,4,9,3,3,1,9,2,1,4,9,4,4,1,9
Z0TP95618FM7,XR5SVNY5J86O,4,3,2,1,1,2,9,1,2,3,3,3,3,2,1,1,4
Z0TP95618FM7,XVNKK11KBPE8,4,4,4,5,5,4,5,8,4,16,3,16,5,3,3,8,4
Z0TP95618FM7,LKWLHTCQ3MKJ,2,2,3,3,12,6,4,12,4,3,4,12,12,3,2,3,3
Z0TP95618FM7,H2II4GQDXLC9,7,3,3,1,1,3,1,1,3,1,1,2,1,1,3,7,3
Z0TP95618FM7,DM3XLQ72ZVJX,5,5,7,7,3,3,3,7,3,15,5,3,3,3,3,5,5
Z0TP95618FM7,GJ7ODQMBKXUX,9,3,4,3,9,18,6,3,3,3,18,6,4,6,6,9,9
Z0TP95618FM7,CBF4SZDNSZQG,2,2,2,5,1,1,1,5,1,1,1,2,1,1,1,1,5
Z0TP95618FM7,BD1ZOY953AJQ,2,2,2,2,2,1,2,1,4,2,2,8,2,1,8,8,1
Z0TP95618FM7,ML7UFFYQ9QMI,4,1,8,4,2,8,2,4,1,2,1,4,8,1,4,2,4
Z0TP95618FM7,P0F6RXKK7KL7,5,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
Z0TP95618FM7,FVPWYSTATURF,3,3,4,5,3,3,5,3,5,3,4,8,16,8,3,4,8
Z0TP95618FM7,L25JZW3EMLBF,3,3,7,5,5,15,7,7,3,7,7,3,3,15,5,5,3
V774402E48A5,VCO4DLUP7ZP0,18,9,6,18,6,18,9,3,4,6,3,3,6,9,3,4,4
V774402E48A5,F4JL0ZUVFQQ7,2,5,2,10,3,10,10,3,2,2,10,2,2,5,5,2,3
V774402E48A5,PQE5SOYIL1QI,8,4,2,2,2,4,2,2,2,8,4,8,4,4,2,2,2
V774402E48A5,SWYA3CBG4AV6,6,3,2,4,2,3,13,4,3,3,6,2,13,13,2,6,13
V774402E48A5,I8X79EUKRQQ0,0,0,0,3,1,1,0,0,0,1,3,3,0,0,0,0,1
V774402E48A5,YSPW7G0N2UD8,2,3,6,6,3,13,13,6,6,13,3,3,4,13,6,4,3
V774402E48A5,CDFUEOAGL8LC,19,19,4,9,4,9,9,3,4,4,9,9,19,19,19,9,19
V774402E48A5,BBVCJ6T9JOY1,2,6,1,1,3,6,1,1,1,1,3,1,1,2,6,2,3
V774402E48A5,S2ALKOKL55V0,6,12,6,2,2,6,3,4,2,12,4,3,4,2,3,3,4
V774402E48A5,ECHM32MLJ2N5,3,2,2,1,9,9,2,9,4,1,3,1,2,2,9,4,4
V774402E48A5,BI0TUHFYOJNY,4,9,4,1,3,4,2,3,9,3,4,1,1,4,2,2,1
V774402E48A5,CC4B62AR7M13,1,2,1,1,3,3,2,1,1,1,7,3,1,7,2,1,7
V774402E48A5,IIKMFE7KCDE7,3,1,1,1,7,1,2,3,7,3,1,2,2,1,2,1,7
V774402E48A5,JPR1WYIFH5BZ,1,7,3,1,7,1,1,7,1,1,3,3,1,7,1,7,1
V774402E48A5,KS5CX79Z4VXM,4,1,1,4,1,4,1,2,4,1,4,1,2,2,0,2,0
V774402E48A5,FL3CWA6PG9YN,2,5,2,1,2,1,5,1,5,5,2,1,2,2,5,1,1
V774402E48A5,GSAE9UJSY9FT,21,21,4,21,21,10,7,10,4,5,5,7,10,4,10,4,4
V774402E48A5,V4261376C93O,6,3,3,1,1,1,1,6,1,2,1,2,2,2,1,1,1
V774402E48A5,I7RF3LT6G6LR,1,2,1,1,1,2,2,1,2,8,2,4,2,4,2,2,2
V774402E48A5,PM9I5NH7CJWZ,3,2,5,2,10,2,10,3,2,2,5,5,3,3,3,5,5
V774402E48A5,HCZPYS1EZQSE,11,11,2,5,5,2,5,3,3,11,2,2,11,2,11,2,5
V774402E48A5,LOUDZ7R5T98V,1,1,2,4,4,2,0,1,1,1,1,1,0,2,4,1,0
V774402E48A5,UTJG79Y1D1E0,1,1,2,1,8,2,8,4,2,8,4,2,2,4,4,2,1
V774402E48A5,OMJEQ0KB7JFC,7,4,5,21,5,21,5,7,5,21,7,7,10,7,7,7,4
V774402E48A5,MZUDPRHUSCZJ,3,0,0,1,3,0,0,1,1,1,0,1,0,1,0,0,1
V774402E48A5,NPOCH3UKWSXC,4,2,1,4,2,1,1,1,1,2,4,0,2,0,2,4,0
V774402E48A5,BYG61X1VBZMZ,4,4,17,8,8,5,8,4,4,4,4,5,5,5,5,4,8
N4G6NHMZYF6A,ZERJYHN3FM3Y,7,3,3,3,3,5,3,3,3,3,5,7,7,15,3,15,5
N4G6NHMZYF6A,JPD0YX75TGYO,3,8,4,17,4,4,17,4,8,3,3,4,4,8,4,4,4
N4G6NHMZYF6A,SNXGU612IGUH,6,1,3,1,2,1,3,2,1,1,1,2,6,1,1,1,1
N4G6NHMZYF6A,QJWK48VO6S1Y,1,1,2,1,6,1,1,1,1,1,3,6,3,6,3,1,1
N4G6NHMZYF6A,UFTF0IZALN7H,4,2,1,1,4,2,1,1,2,4,2,2,8,4,4,4,2
N4G6NHMZYF6A,K3741TOOA1FR,2,2,4,13,3,4,3,13,4,6,2,3,3,4,4,4,6
N4G6NHMZYF6A,FR2CKESLHUYO,0,4,2,2,4,2,1,1,0,1,2,1,1,2,2,1,1
N4G6NHMZYF6A,NBS8V3YZA0U7,5,25,25,6,12,8,5,6,8,5,25,5,12,5,25,8,5
N4G6NHMZYF6A,S7QIUI9A08ZS,4,4,9,9,3,4,4,3,2,9,1,1,3,3,2,2,9
N4G6NHMZYF6A,P8EH2CXCFSUG,2,5,2,2,2,3,2,2,2,5,5,2,11,5,2,5,3
N4G6NHMZYF6A,X6W6B6FQIGBU,3,4,5,8,4,5,5,8,8,8,5,8,17,17,4,3,5
N4G6NHMZYF6A,WUG18NQS515P,1,4,1,1,0,2,4,2,1,1,1,1,1,1,1,1,2
N4G6NHMZYF6A,W33HAEGAYZMW,5,5,1,5,1,1,1,1,5,1,1,2,1,2,1,5,1
N4G6NHMZYF6A,NDLBUS7QBY6P,5,4,8,8,17,5,5,3,3,3,4,8,17,17,5,17,4
N4G6NHMZYF6A,S54GGQ4M8V0U,14,4,2,3,2,14,2,4,4,3,14,3,2,14,7,2,7
N4G6NHMZYF6A,F2U5S7LX185K,10,5,5,5,5,3,10,5,5,5,5,2,5,2,5,5,2
N4G6NHMZYF6A,AFBJKT82V2ZR,1,7,3,3,1,3,3,1,1,1,2,2,3,2,1,3,2
N4G6NHMZYF6A,K04U8EMKEWTQ,7,14,4,3,2,3,3,4,3,2,14,4,3,4,2,7,3
N4G6NHMZYF6A,S61SU0YJ3RQ5,4,16,8,16,4,4,5,4,8,4,5,4,8,5,16,16,5
N4G6NHMZYF6A,OWRBEM5PNLSE,0,1,2,0,0,0,1,2,1,1,1,0,1,1,4,0,1
N4G6NHMZYF6A,NECPDMN69DMA,3,3,8,8,16,4,4,8,5,5,4,5,3,8,8,4,16
N4G6NHMZYF6A,L54TVDDC8M40,1,2,6,6,1,1,3,1,1,1,6,2,6,6,3,1,1
N4G6NHMZYF6A,G1EHOG2Q1PKD,4,22,5,7,4,7,22,11,4,5,4,22,22,4,4,7,7
N4G6NHMZYF6A,PZWKNXQWLTXW,2,3,2,3,3,2,4,3,12,4,2,12,6,2,3,2,12
N4G6NHMZYF6A,QNVRE8PZZZ3K,3,7,2,14,2,2,14,3,14,3,7,7,7,2,14,4,2
N4G6NHMZYF6A,OH3LOGW27AZ4,1,5,5,1,1,1,1,5,5,1,1,1,1,1,2,5,1
N4G6NHMZYF6A,M05E8DRMJNO7,1,1,1,3,6,1,6,1,6,6,6,6,6,2,6,1,1
UGBE4M55YK0S,ZFQI7AJK9SBI,7,5,4,23,5,7,23,4,11,11,23,11,4,23,4,23,5
UGBE4M55YK0S,HF5E9LPERHAB,6,12,6,6,3,3,4,4,3,2,6,2,12,2,4,4,6
UGBE4M55YK0S,I28SEAA0MZKP,6,3,9,9,3,19,9,4,9,3,19,9,4,6,6,9,3
UGBE4M55YK0S,GQGQWPQ9V2H1,2,3,5,5,2,11,5,11,2,11,11,5,2,2,2,5,5
UGBE4M55YK0S,Z605311KGRYX,3,12,6,4,2,6,3,2,6,2,12,4,2,4,2,4,3
UGBE4M55YK0S,YWAOCCP6ATWZ,10,2,10,5,3,10,2,2,5,2,3,2,3,2,3,2,5
UGBE4M55YK0S,UAPF6R2K1R5E,2,2,3,5,3,5,11,3,5,5,2,2,5,2,11,11,5
UGBE4M55YK0S,LEGEASHMCL9O,10,3,2,5,3,2,2,2,2,2,3,2,10,3,5,5,3
UGBE4M55YK0S,Q9LDOS9OK26B,1,1,1,1,5,1,1,1,5,1,1,2,5,5,1,5,2
UGBE4M55YK0S,XK9HLYZ9B0WE,10,2,2,10,5,10,3,10,2,5,3,2,5,10,10,10,2
UGBE4M55YK0S,G402OPS369NE,3,0,0,0,1,0,3,1,1,3,1,1,1,3,1,0,0
UGBE4M55YK0S,PC6MCM0K425K,4,4,16,3,5,8,8,3,5,3,4,8,5,3,4,4,4
UGBE4M55YK0S,AAF70NQLKND8,8,2,2,2,2,4,1,2,2,2,1,4,8,2,8,2,4
UGBE4M55YK0S,ONZ2LZKQZGLZ,2,1,1,4,9,3,4,1,4,4,2,9,4,2,2,9,1
UGBE4M55YK0S,JLM66OOCK1BD,3,15,7,3,15,3,3,15,7,5,15,3,15,15,3,7,15
UGBE4M55YK0S,MK1TNWE1Q5S7,12,6,4,12,3,4,6,2,2,6,2,3,4,12,2,3,6
UGBE4M55YK0S,AZ6UA67B7DEM,1,2,6,6,6,2,1,1,1,6,3,3,2,3,1,3,3
UGBE4M55YK0S,MAKC10CNJ4AZ,3,3,12,4,12,12,2,4,2,4,12,6,12,2,12,4,6
UGBE4M55YK0S,KKKLPHMDFGFJ,2,14,3,7,4,7,4,14,2,7,14,14,14,3,4,14,3
UGBE4M55YK0S,G8ATWGCK563U,4,12,3,12,6,12,12,6,3,3,3,3,2,12,12,4,12
UGBE4M55YK0S,LFL0FEQCYYOT,4,14,2,2,7,2,14,2,14,14,14,3,14,7,3,3,4
UGBE4M55YK0S,BE1POJJV2BS4,3,3,3,7,15,3,5,3,5,7,5,5,3,3,3,3,5
UGBE4M55YK0S,O8DDCZXL97R2,6,2,3,3,1,1,2,3,6,1,1,6,3,6,1,1,2
UGBE4M55YK0S,IIH1YFDWV49Z,16,4,16,16,3,16,3,8,5,8,8,8,5,5,8,5,3
UGBE4M55YK0S,XVTSSACKZQZP,1,1,1,1,1,4,0,0,1,4,1,4,0,1,4,0,0
UGBE4M55YK0S,PKKQ1UKTEEZK,10,5,2,10,10,10,3,2,5,2,10,10,2,2,3,2,3
UGBE4M55YK0S,QW9A0CB5GEGV,9,19,9,4,4,6,9,6,9,6,4,9,19,3,9,3,19
JY4Q9Y2K9F0K,GKPGTPZ90D1M,6,4,12,2,4,4,12,6,12,12,3,6,3,4,12,12,2
JY4Q9Y2K9F0K,VDKRAI2CE20Z,14,7,4,4,3,7,2,14,4,7,14,7,4,3,3,2,7
JY4Q9Y2K9F0K,YFRGX5QWTK0X,1,9,1,9,1,3,9,4,3,2,9,2,9,3,3,2,1
JY4Q9Y2K9F0K,D28U6TC10YMS,3,1,9,2,1,1,3,2,3,4,1,4,9,2,1,4,3
JY4Q9Y2K9F0K,UA1GVSUS8NA2,3,5,3,5,5,5,15,5,3,7,7,15,5,3,15,3,3
JY4Q9Y2K9F0K,R5902AEP8IQV,1,1,2,1,1,2,1,5,1,2,1,1,1,2,1,5,5
JY4Q9Y2K9F0K,ELN4ZHJLVE54,6,9,9,9,4,3,3,6,3,9,19,3,19,3,9,6,6
JY4Q9Y2K9F0K,IN8UXES1PFN3,7,3,7,15,3,3,3,3,3,5,3,3,5,3,3,7,3
JY4Q9Y2K9F0K,VMPIYJFW2CEL,1,7,1,1,2,7,3,2,3,1,2,1,1,7,1,7,1
JY4Q9Y2K9F0K,ZFFIXHJ6OXDD,0,2,2,0,4,1,2,4,0,1,1,1,4,1,0,4,0
JY4Q9Y2K9F0K,U6H9NZOJ4VZ5,19,6,3,6,3,6,6,19,6,4,3,3,6,19,19,3,3
JY4Q9Y2K9F0K,C7ONL0BXB8DH,0,0,0,0,2,2,4,4,4,2,1,4,1,0,1,1,2
JY4Q9Y2K9F0K,L83X1DJFOXZ0,7,2,4,7,3,3,4,14,7,4,4,4,14,3,2,14,3
JY4Q9Y2K9F0K,SHOJHKZ4NGC5,4,1,9,1,4,1,9,2,4,4,4,2,2,9,2,2,3
JY4Q9Y2K9F0K,BVCS9D39N4K0,7,21,7,4,21,7,4,4,21,4,21,5,10,7,21,21,21
JY4Q9Y2K9F0K,QONROIF091P2,3,2,6,1,3,6,2,2,6,1,1,1,3,1,1,3,3
JY4Q9Y2K9F0K,R78DUL1FYW7L,1,1,2,7,3,2,7,7,3,2,7,1,1,1,7,7,7
JY4Q9Y2K9F0K,X8GPMLVAIUYA,1,3,1,6,1,3,1,1,2,6,3,3,3,3,6,1,3
JY4Q9Y2K9F0K,GBIBSWBCHC3A,3,14,4,3,7,4,14,3,14,2,14,4,14,4,3,14,4
JY4Q9Y2K9F0K,YVAD8U5TE27D,15,3,3,7,7,3,5,3,3,5,5,3,3,15,5,5,5
JY4Q9Y2K9F0K,BGU7L1RL3O1I,3,3,13,2,13,13,6,6,13,2,6,3,4,3,2,6,6
JY4Q9Y2K9F0K,AXH4FGAJ5Q3S,6,24,8,4,8,12,8,8,4,4,8,6,6,24,4,4,12
JY4Q9Y2K9F0K,LTHN3JPYLQY8,2,4,2,2,2,2,8,2,4,2,8,2,2,2,2,1,2
JY4Q9Y2K9F0K,HTAB6PR4U4CN,5,7,10,10,5,10,5,21,7,21,10,7,4,10,10,10,5
JY4Q9Y2K9F0K,Y62OY62KT03E,3,15,15,3,3,3,3,5,7,15,15,7,15,7,15,3,3
JY4Q9Y2K9F0K,ZHJTWQHVNA2Y,3,7,7,3,14,4,7,7,7,2,14,7,7,3,3,3,3
JY4Q9Y2K9F0K,AC8IIFNN822Q,4,10,20,20,10,20,10,4,10,20,6,6,10,4,10,20,6
J6NKT1TR1LKT,OZRBXA2O2K6Z,2,2,2,3,1,2,3,1,1,1,1,1,6,3,2,1,1
J6NKT1TR1LKT,X1IWKYHD4JZ5,2,7,2,2,7,2,14,2,2,14,4,2,4,3,7,7,2
J6NKT1TR1LKT,RH4LHVPP60RG,1,2,4,2,1,4,4,1,2,1,2,4,2,0,4,1,2
J6NKT1TR1LKT,VP9YNUN2DT1E,7,3,7,7,4,7,4,2,4,14,3,3,7,14,2,4,4
J6NKT1TR1LKT,NP13XIYBS0K2,14,2,14,14,2,14,3,14,14,7,3,2,4,2,4,14,4
J6NKT1TR1LKT,EDOQ3K7GO4R9,2,1,0,1,4,4,4,4,4,1,0,0,1,4,0,0,4
J6NKT1TR1LKT,V6RCBDF719LN,2,1,7,2,1,7,2,7,3,2,1,1,1,3,1,2,1
J6NKT1TR1LKT,POOO92KIDI5Q,1,2,2,8,2,8,2,4,1,2,8,2,8,8,4,1,4
J6NKT1TR1LKT,DY9HG6S5HTXS,2,10,2,2,2,2,2,5,5,3,2,3,3,2,2,2,3
J6NKT1TR1LKT,GO3DDKRA0IBH,4,17,5,17,8,17,8,5,4,8,5,8,4,8,4,4,17
J6NKT1TR1LKT,DAA5GCDMYQ6B,3,16,8,3,5,5,8,5,5,8,4,8,5,5,16,5,4
J6NKT1TR1LKT,X615H4KFUA4U,4,0,0,0,0,4,2,0,1,2,1,4,2,2,1,1,4
